Kab. Aceh Barat,Meulaboh,51000,2 - 3
Kab. Aceh Barat,Kec. Kaway XVI,64000,3 - 6
Kab. Aceh Barat,Samatiga,64000,3 - 6
Kab. Aceh Barat,Sungai Mas,64000,3 - 6
Kab. Aceh Barat,Woyla,64000,3 - 6
Kab. Aceh Barat,Bubon,64000,3 - 6
Kab. Aceh Barat,Arongan Lambalek,64000,3 - 6
Kab. Aceh Barat,Johan Pahlawan,64000,3 - 6
Kab. Aceh Barat,Woyla Barat,64000,3 - 6
Kab. Aceh Barat,Woyla Timur,64000,3 - 6
Kab. Aceh Barat,Pante Ceureumen,64000,3 - 6
Kab. Aceh Barat Daya,Blangpidie,51000,2 - 3
Kab. Aceh Barat Daya,Babah Rot,64000,3 - 6
Kab. Aceh Barat Daya,kuala Batee,64000,3 - 6
Kab. Aceh Barat Daya,Manggeng,64000,3 - 6
Kab. Aceh Barat Daya,Susoh,64000,3 - 6
Kab. Aceh Barat Daya,Tangan Tangan,64000,3 - 6
Kab. Aceh Besar,Janto,51000,2 - 3
Kab. Aceh Besar,Darul Imarah,64000,3 - 6
Kab. Aceh Besar,Darussalam,64000,3 - 6
Kab. Aceh Besar,Indrapuri,64000,3 - 6
Kab. Aceh Besar,Ingin Jaya,64000,3 - 6
Kab. Aceh Besar,Kuta Baro,64000,3 - 6
Kab. Aceh Besar,Lho'Nga,64000,3 - 6
Kab. Aceh Besar,Lhoong,64000,3 - 6
Kab. Aceh Besar,Mesjid Raya,64000,3 - 6
Kab. Aceh Besar,Montasik,64000,3 - 6
Kab. Aceh Besar,Peukan Bada,64000,3 - 6
Kab. Aceh Besar,Suka Makmur,64000,3 - 6
Kab. Aceh Besar,Simpang tiga,64000,3 - 6
Kab. Aceh Besar,Baitussalam,64000,3 - 6
Kab. Aceh Besar,Darul Kamal,64000,3 - 6
Kab. Aceh Besar,Krueng Barona Jaya,64000,3 - 6
Kab. Aceh Besar,Kuta Cot Glie,64000,3 - 6
Kab. Aceh Besar,Kuta Malaka,64000,3 - 6
Kab. Aceh Besar,Lembah Seulawah,64000,3 - 6
Kab. Aceh Besar,Leupung,64000,3 - 6
Kab. Aceh Besar,Puroaceh,64000,3 - 6
Kab. Aceh Besar,Seulimeum,64000,3 - 6
Kab. Aceh Jaya,Krueng Sabee/Calang,51000,2 - 3
Kab. Aceh Jaya,Jaya,64000,3 - 6
Kab. Aceh Jaya,Pangat,64000,3 - 6
Kab. Aceh Jaya,Sampo Niet,64000,3 - 6
Kab. Aceh Jaya,Setia Bakti,64000,3 - 6
Kab. Aceh Jaya,Teunom,64000,3 - 6
Kab. Aceh Selatan,Tapak Tuan,51000,2 - 3
Kab. Aceh Selatan,Bakongan,64000,3 - 6
Kab. Aceh Selatan,Kluet Utara,64000,3 - 6
Kab. Aceh Selatan,Kluet Selatan,64000,3 - 6
Kab. Aceh Selatan,Labuhan Haji,64000,3 - 6
Kab. Aceh Selatan,Meukek,64000,3 - 6
Kab. Aceh Selatan,Sama Dua,64000,3 - 6
Kab. Aceh Selatan,Trumon,64000,3 - 6
Kab. Aceh Selatan,Bakongan Timur,64000,3 - 6
Kab. Aceh Selatan,Kluet Tengah,64000,3 - 6
Kab. Aceh Selatan,Kluet Timur,64000,3 - 6
Kab. Aceh Selatan,Labuhan Haji Barat,64000,3 - 6
Kab. Aceh Selatan,Labuhan Haji Timur,64000,3 - 6
Kab. Aceh Selatan,Pasie raja,64000,3 - 6
Kab. Aceh Selatan,Trumon Timur,64000,3 - 6
Kab. Aceh Selatan,Sawang,64000,3 - 6
Kab. Aceh Singkil,Singkil,51000,2 - 3
Kab. Aceh Singkil,Danau Paris,64000,3 - 6
Kab. Aceh Singkil,Gunung Meriah,64000,3 - 6
Kab. Aceh Singkil,Kota Baharu,64000,3 - 6
Kab. Aceh Singkil,Pulau Banyak,64000,3 - 6
Kab. Aceh Singkil,Simpang Kanan,64000,3 - 6
Kab. Aceh Singkil,Singkil Utara,64000,3 - 6
Kab. Aceh Singkil,Singkohor,64000,3 - 6
Kab. Aceh Singkil,Suro Baru,64000,3 - 6
Kab. Aceh Tamiang,Kuala Simpang,51000,2 - 3
Kab. Aceh Tamiang,Bendahara,64000,3 - 6
Kab. Aceh Tamiang,Karang Baru,64000,3 - 6
Kab. Aceh Tamiang,Kejuruan Muda,64000,3 - 6
Kab. Aceh Tamiang,Manyak Payed,64000,3 - 6
Kab. Aceh Tamiang,Rantau,64000,3 - 6
Kab. Aceh Tamiang,Seuruway,64000,3 - 6
Kab. Aceh Tamiang,Tamiang Hulu,64000,3 - 6
Kab. Aceh Tengah,Takengon,51000,2 - 3
Kab. Aceh Tengah,Bebesen,64000,3 - 6
Kab. Aceh Tengah,Bintang,64000,3 - 6
Kab. Aceh Tengah,Linge Isak,64000,3 - 6
Kab. Aceh Tengah,Pegasing,64000,3 - 6
Kab. Aceh Tengah,Silih Nara,64000,3 - 6
Kab. Aceh Tengah,Atu Lintang,64000,3 - 6
Kab. Aceh Tengah,Bies,64000,3 - 6
Kab. Aceh Tengah,Celala,64000,3 - 6
Kab. Aceh Tengah,Jagong Jeget,64000,3 - 6
Kab. Aceh Tengah,Kebayakan,64000,3 - 6
Kab. Aceh Tengah,Ketol,64000,3 - 6
Kab. Aceh Tengah,Kute Panang,64000,3 - 6
Kab. Aceh Tengah,LautTawar,64000,3 - 6
Kab. Aceh Tengah,Rusip Antara,64000,3 - 6
Kab. Aceh Tenggara,Kutacane,64000,3 - 6
Kab. Aceh Tenggara,Badar,64000,3 - 6
Kab. Aceh Tenggara,Bambel,64000,3 - 6
Kab. Aceh Tenggara,Lawe Alas,64000,3 - 6
Kab. Aceh Tenggara,Lawe Sigala-gala,64000,3 - 6
Kab. Aceh Tenggara,Babul Makmur,64000,3 - 6
Kab. Aceh Tenggara,Babul Rahmat,64000,3 - 6
Kab. Aceh Tenggara,Babussalam,64000,3 - 6
Kab. Aceh Tenggara,Bukit Tusam,64000,3 - 6
Kab. Aceh Tenggara,Darul Hasanah,64000,3 - 6
Kab. Aceh Tenggara,Lawe Bulan,64000,3 - 6
Kab. Aceh Tenggara,Semadam,64000,3 - 6
Kab. Aceh Timur,Idi Rayeuk,51000,2 - 3
Kab. Aceh Timur,Banda Alam,64000,3 - 6
Kab. Aceh Timur,Birem Bayeun,64000,3 - 6
Kab. Aceh Timur,Darul Aman,64000,3 - 6
Kab. Aceh Timur,Darul Iksan,64000,3 - 6
Kab. Aceh Timur,Idi Tuning,64000,3 - 6
Kab. Aceh Timur,Indra Makmur,64000,3 - 6
Kab. Aceh Timur,Julok,64000,3 - 6
Kab. Aceh Timur,Madat,64000,3 - 6
Kab. Aceh Timur,Nurussalam,64000,3 - 6
Kab. Aceh Timur,Pante Beudari,64000,3 - 6
Kab. Aceh Timur,Peudawa,64000,3 - 6
Kab. Aceh Timur,Peureulak,64000,3 - 6
Kab. Aceh Timur,Peureulak Barat,64000,3 - 6
Kab. Aceh Timur,Peureulak Timur,64000,3 - 6
Kab. Aceh Timur,Rantau Selamat,64000,3 - 6
Kab. Aceh Timur,Ranto Peureulak,64000,3 - 6
Kab. Aceh Timur,Serba Jadi/Lokop,64000,3 - 6
Kab. Aceh Timur,Simpang Jernih,64000,3 - 6
Kab. Aceh Timur,Simpang Ulim,64000,3 - 6
Kab. Aceh Timur,Sungai Raya,64000,3 - 6
Kab. Aceh Utara,Lhoksukon,51000,2 - 3
Kab. Aceh Utara,Baktia,64000,3 - 6
Kab. Aceh Utara,Baktia Barat,64000,3 - 6
Kab. Aceh Utara,Cot Girek,64000,3 - 6
Kab. Aceh Utara,Dewantara,64000,3 - 6
Kab. Aceh Utara,Kuta Makmur,64000,3 - 6
Kab. Aceh Utara,Langkahan,64000,3 - 6
Kab. Aceh Utara,Matang Kuli,64000,3 - 6
Kab. Aceh Utara,Meurah Mulia,64000,3 - 6
Kab. Aceh Utara,Muara Batu,64000,3 - 6
Kab. Aceh Utara,Nibong,64000,3 - 6
Kab. Aceh Utara,Nisam,64000,3 - 6
Kab. Aceh Utara,Paya Bakong,64000,3 - 6
Kab. Aceh Utara,Samudera,64000,3 - 6
Kab. Aceh Utara,Sawang,64000,3 - 6
Kab. Aceh Utara,Seunuddon,64000,3 - 6
Kab. Aceh Utara,Simpang Keuramat,64000,3 - 6
Kab. Aceh Utara,Syamtalira Aron,64000,3 - 6
Kab. Aceh Utara,Syamtalira Bayu,64000,3 - 6
Kab. Aceh Utara,Tanah Luas,64000,3 - 6
Kab. Aceh Utara,Tanah Jambo Aye,64000,3 - 6
Kab. Aceh Utara,Tanah Pasir,64000,3 - 6
Kab. Agam,Lubuk Basung,36000,2 - 3
Kab. Agam,Palupuh,45000,3 - 6
Kab. Agam,Tanjung Mutiara,45000,3 - 6
Kab. Agam,Tanjung Raya,45000,3 - 6
Kab. Agam,IV Angkat Canduang,45000,3 - 6
Kab. Agam,Banuhampu,45000,3 - 6
Kab. Agam,Baso,45000,3 - 6
Kab. Agam,IV Koto,45000,3 - 6
Kab. Agam,Candung,45000,3 - 6
Kab. Agam,Matur,45000,3 - 6
Kab. Agam,Palembayan,45000,3 - 6
Kab. Agam,Tilatang Kamang,45000,3 - 6
Kab. Agam,Ampek Nagari,45000,3 - 6
Kab. Agam,Kamang Magek,45000,3 - 6
Kab. Agam,Sungai Puar,45000,3 - 6
Kab. Alor,Kalabahi,69000,3 - 5 
Kab. Alor,Alor Timur,131000,+ 10
Kab. Alor,Pantar,131000,+ 10
Kab. Alor,Alor Selatan,131000,+ 10
Kab. Alor,Alor Barat Daya,131000,+ 10
Kab. Alor,Alor Barat Laut,131000,+ 10
Kab. Alor,Alor Tengah Utara,131000,+ 10
Kab. Alor,Alor Timur Laut,131000,+ 10
Kab. Alor,Pantar Barat,131000,+ 10
Kab. Alor,Teluk Mutiara,87000,5 - 9
Kab. Asahan,Kisaran,40000,2 - 3
Kab. Asahan,Air Joman,50000,3 - 6
Kab. Asahan,Air Batu,50000,3 - 6
Kab. Asahan,Bandar Pasir Mandoge,50000,3 - 6
Kab. Asahan,Bandar Pulau,50000,3 - 6
Kab. Asahan,Buntu Pane,50000,3 - 6
Kab. Asahan,Meranti,50000,3 - 6
Kab. Asahan,Pulau Rakyat,50000,3 - 6
Kab. Asahan,Simpang Empat,50000,3 - 6
Kab. Asahan,Tanjung Balai Asahan,40000,2 - 3
Kab. Asahan,Aek Kuasan,50000,3 - 6
Kab. Asahan,Sei Kepayang,50000,3 - 6
Kab. Asahan,Kisaran Barat,40000,2 - 3
Kab. Asahan,Kisaran Timur,40000,2 - 3
Kab. Asmat,Agats,143000,6 - 9
Kab. Asmat,Akat,143000,6 - 9
Kab. Asmat,Atsy,143000,6 - 9
Kab. Asmat,Fayit,143000,6 - 9
Kab. Asmat,Pantai Kasuari,143000,6 - 9
Kab. Asmat,Sawaerma,143000,6 - 9
Kab. Asmat,Suator,143000,6 - 9
Kab. Badung,Menguwi,28000,2 - 3
Kab. Badung,Abiansemal,35000,3 - 6
Kab. Badung,Kuta,22000,1 - 2
Kab. Badung,Legian ,22000,1 - 2
Kab. Badung,Ngurah Rai,22000,1 - 2
Kab. Badung,Sanur,22000,1 - 2
Kab. Badung,Jimbaran,22000,1 - 2
Kab. Badung,Nusa Dua,22000,1 - 2
Kab. Badung,Petang,35000,3 - 6
Kab. Balangan,Paringin,57000,5 - 7
Kab. Balangan,Awayan,57000,5 - 7
Kab. Balangan,Batu Mandi,57000,5 - 7
Kab. Balangan,Halong,57000,5 - 7
Kab. Balangan,Juai,57000,5 - 7
Kab. Balangan,Lampihong,57000,5 - 7
Kab. Bandung,Soreang,11000,1 - 2
Kab. Bandung,Arjasari,11000,1 - 2
Kab. Bandung,Baleendah,11000,1 - 2
Kab. Bandung,Banjaran ,11000,1 - 2
Kab. Bandung,Bojong Soang,11000,1 - 2
Kab. Bandung,Cangkuang,11000,1 - 2
Kab. Bandung,Cicalengka,11000,1 - 2
Kab. Bandung,Cikancung,11000,1 - 2
Kab. Bandung,Cilengkrang,11000,1 - 2
Kab. Bandung,Cileunyi,11000,1 - 2
Kab. Bandung,Cimaung,11000,1 - 2
Kab. Bandung,Cimenyan,11000,1 - 2
Kab. Bandung,Ciparay,11000,1 - 2
Kab. Bandung,Ciwidey,14000,2 - 3
Kab. Bandung,Dayeuhkolot,11000,1 - 2
Kab. Bandung,Ibun,11000,1 - 2
Kab. Bandung,Kertasari,11000,1 - 2
Kab. Bandung,Katapang,11000,1 - 2
Kab. Bandung,Majalaya,14000,2 - 3
Kab. Bandung,Margaasih,14000,2 - 3
Kab. Bandung,Margahayu,11000,1 - 2
Kab. Bandung,Nagreg,14000,2 - 3
Kab. Bandung,Pacet ,14000,2 - 3
Kab. Bandung,Pameungpeuk ,11000,1 - 2
Kab. Bandung,Pangalengan,14000,2 - 3
Kab. Bandung,Paseh,14000,2 - 3
Kab. Bandung,Pasirjambu,14000,2 - 3
Kab. Bandung,Rancabali,14000,2 - 3
Kab. Bandung,Rancaekek,11000,1 - 2
Kab. Bandung,Solokan Jeruk,11000,1 - 2
Kab. Bandung Barat,Ngamprah,11000,1 - 2
Kab. Bandung Barat,Lembang,11000,1 - 2
Kab. Bandung Barat,Batujajar,11000,1 - 2
Kab. Bandung Barat,Cikalong Wetan ,14000,2 - 3
Kab. Bandung Barat,Cililin,11000,1 - 2
Kab. Bandung Barat,Cipeundeuy,14000,2 - 3
Kab. Bandung Barat,Cipatat,11000,1 - 2
Kab. Bandung Barat,Cipongkor,14000,2 - 3
Kab. Bandung Barat,Cisarua ,14000,2 - 3
Kab. Bandung Barat,Gununghalu,14000,2 - 3
Kab. Bandung Barat,Padalarang,11000,1 - 2
Kab. Bandung Barat,Sindangkerta,14000,2 - 3
Kab. Bandung Barat,Cihampelas ,14000,2 - 3
Kab. Bandung Barat,Parongpong,14000,2 - 3
Kab. Bandung Barat,Rongga ,14000,2 - 3
Kab. Bandung Barat,Cimareme,11000,1 - 2
Kab. Banggai,Luwuk,61000,3 - 5
Kab. Banggai,Balantak,77000,5 - 7
Kab. Banggai,Batui,77000,5 - 7
Kab. Banggai,Bunta,77000,5 - 7
Kab. Banggai,Kintom,77000,5 - 7
Kab. Banggai,Lamala,77000,5 - 7
Kab. Banggai,Pagimana,77000,5 - 7
Kab. Banggai,Boalemo,77000,5 - 7
Kab. Banggai,Toili,77000,5 - 7
Kab. Banggai Kepulauan,Banggai,61000,3 - 5
Kab. Banggai Kepulauan,Bokan Kepulauan,77000,5 - 7
Kab. Banggai Kepulauan,Buko,77000,5 - 7
Kab. Banggai Kepulauan,Bulagi,77000,5 - 7
Kab. Banggai Kepulauan,Bulagi Selatan,77000,5 - 7
Kab. Banggai Kepulauan,Liang,77000,5 - 7
Kab. Banggai Kepulauan,Lo Bangkurung,77000,5 - 7
Kab. Banggai Kepulauan,Tinangkung,77000,5 - 7
Kab. Banggai Kepulauan,Totikum,77000,5 - 7
Kab. Bangka,Sungai liat,34000,2 - 3
Kab. Bangka,Belinyu,34000,2 - 3
Kab. Bangka,Riau Silip,43000,3 - 6
Kab. Bangka,Bakam,43000,3 - 6
Kab. Bangka,Pemali,43000,3 - 6
Kab. Bangka,Mendo Barat,43000,3 - 6
Kab. Bangka,Merawang,43000,3 - 6
Kab. Bangka,Puding Besar,43000,3 - 6
Kab. Bangka Barat,Kelapa,34000,2 - 3
Kab. Bangka Barat,Mentok,34000,2 - 3
Kab. Bangka Barat,Tempilang,34000,2 - 3
Kab. Bangka Barat,Simpang Teritip,34000,2 - 3
Kab. Bangka Barat,Jebus,34000,2 - 3
Kab. Bangka Selatan,Toboali,34000,2 - 3
Kab. Bangka Selatan,Lepar Pongok,43000,3 - 6
Kab. Bangka Selatan,Payung,43000,3 - 6
Kab. Bangka Selatan,Air Gegas,43000,3 - 6
Kab. Bangka Selatan,Simpang Rima,43000,3 - 6
Kab. Bangka Tengah,Koba,34000,2 - 3
Kab. Bangka Tengah,Sungai Selan,43000,3 - 6
Kab. Bangka Tengah,Simpang Katis,43000,3 - 6
Kab. Bangka Tengah,Pangkalan Baru,43000,3 - 6
Kab. Bangkalan,Bangkalan,24000,2 - 3
Kab. Bangkalan,Arosbaya,30000,3 - 6
Kab. Bangkalan,Balega,30000,3 - 6
Kab. Bangkalan,Galis ,30000,3 - 6
Kab. Bangkalan,Geger ,30000,3 - 6
Kab. Bangkalan,Kamal,30000,3 - 6
Kab. Bangkalan,Kwanyar,30000,3 - 6
Kab. Bangkalan,Klampis,30000,3 - 6
Kab. Bangkalan,Kokop,30000,3 - 6
Kab. Bangkalan,Konang,30000,3 - 6
Kab. Bangkalan,Labang,30000,3 - 6
Kab. Bangkalan,Modung,30000,3 - 6
Kab. Bangkalan,Sepulu,30000,3 - 6
Kab. Bangkalan,Socah,30000,3 - 6
Kab. Bangkalan,Tanah Merah,30000,3 - 6
Kab. Bangkalan,Tanjungbumi,30000,3 - 6
Kab. Bangkalan,Tragah,30000,3 - 6
Kab. Bangkalan,Burneh,30000,3 - 6
Kab. Bangli,Bangli,28000,2 - 3
Kab. Bangli,Kintamani ,35000,3 - 6
Kab. Bangli,Susut,35000,3 - 6
Kab. Bangli,Tembuku,35000,3 - 6
Kab. Banjar,Martapura ,45000,3 - 5
Kab. Banjar,Aluh Aluh,57000,5 - 7
Kab. Banjar,Astambul,57000,5 - 7
Kab. Banjar,Gambut,57000,5 - 7
Kab. Banjar,Karang Intan,57000,5 - 7
Kab. Banjar,Kertak Hanyar,57000,5 - 7
Kab. Banjar,Pengaron,57000,5 - 7
Kab. Banjar,Simpang Empat,57000,5 - 7
Kab. Banjar,Sungai Tabuk,57000,5 - 7
Kab. Banjar,Sungai Pinang,57000,5 - 7
Kab. Banjar,Aranio ,57000,5 - 7
Kab. Banjar,Mataraman ,57000,5 - 7
Kab. Banjarnegara,Banjarnegara,21000,2 - 3
Kab. Banjarnegara,Banjarmangu,27000,3 - 6
Kab. Banjarnegara,Batur,27000,3 - 6
Kab. Banjarnegara,Bawang ,27000,3 - 6
Kab. Banjarnegara,Kalibening,27000,3 - 6
Kab. Banjarnegara,Karangkobar,27000,3 - 6
Kab. Banjarnegara,Madukara,27000,3 - 6
Kab. Banjarnegara,Mandiraja,27000,3 - 6
Kab. Banjarnegara,Pagentan,27000,3 - 6
Kab. Banjarnegara,Pejawaran,27000,3 - 6
Kab. Banjarnegara,Punggelan,27000,3 - 6
Kab. Banjarnegara,Purwanegara,27000,3 - 6
Kab. Banjarnegara,Purworejo Klampok,27000,3 - 6
Kab. Banjarnegara,Rakit,27000,3 - 6
Kab. Banjarnegara,Sigaluh,27000,3 - 6
Kab. Banjarnegara,Susukan ,27000,3 - 6
Kab. Banjarnegara,Wanadadi,27000,3 - 6
Kab. Banjarnegara,Wanayasa,27000,3 - 6
Kab. Bantaeng,Bantaeng,52000,3 - 5
Kab. Bantaeng,Bissapu,65000,5 - 7
Kab. Bantaeng,Tompobulu,65000,5 - 7
Kab. Bantaeng,Eremerasa,65000,5 - 7
Kab. Bantaeng,Pajukukang,65000,5 - 7
Kab. Bantaeng,Uluere,65000,5 - 7
Kab. Bantul,Bantul,18000,1 - 2
Kab. Bantul,Bambanglipuro,21000,2 - 3
Kab. Bantul,Dlingo,21000,2 - 3
Kab. Bantul,Imogiri,21000,2 - 3
Kab. Bantul,Jetis ,21000,2 - 3
Kab. Bantul,Kretek,21000,2 - 3
Kab. Bantul,Pajangan,21000,2 - 3
Kab. Bantul,Pandak,21000,2 - 3
Kab. Bantul,Piyungan,21000,2 - 3
Kab. Bantul,Pleret,21000,2 - 3
Kab. Bantul,Pundong,21000,2 - 3
Kab. Bantul,Sanden,21000,2 - 3
Kab. Bantul,Sedayu,21000,2 - 3
Kab. Bantul,Srandakan,21000,2 - 3
Kab. Bantul,Banguntapan,21000,2 - 3
Kab. Bantul,Kasihan,21000,2 - 3
Kab. Bantul,Sewon,21000,2 - 3
Kab. Banyuasin,Pangkalan Balai,33000,2 - 3
Kab. Banyuasin,Banyuasin I,42000,3 - 6
Kab. Banyuasin,Banyuasin II,42000,3 - 6
Kab. Banyuasin,Banyuasin III,42000,3 - 6
Kab. Banyuasin,Betung,42000,3 - 6
Kab. Banyuasin,Makarti Jaya,42000,3 - 6
Kab. Banyuasin,Muara Telang,42000,3 - 6
Kab. Banyuasin,Pulau Rimau,42000,3 - 6
Kab. Banyuasin,Rambutan,42000,3 - 6
Kab. Banyuasin,Rantau Bayur,42000,3 - 6
Kab. Banyuasin,Talang Kelapa,42000,3 - 6
Kab. Banyuasin,Muara Padang,42000,3 - 6
Kab. Banyumas,Purwokerto,21000,2 - 3
Kab. Banyumas,Ajibarang,27000,3 - 6
Kab. Banyumas,Banyumas,27000,3 - 6
Kab. Banyumas,Baturaden,27000,3 - 6
Kab. Banyumas,Cilongok,27000,3 - 6
Kab. Banyumas,Gumelar,27000,3 - 6
Kab. Banyumas,Jatilawang,27000,3 - 6
Kab. Banyumas,Kalibagor,27000,3 - 6
Kab. Banyumas,Karanglewas,27000,3 - 6
Kab. Banyumas,Kebasen,27000,3 - 6
Kab. Banyumas,Kedungbanteng ,27000,3 - 6
Kab. Banyumas,Kembaran,27000,3 - 6
Kab. Banyumas,Kemranjen,27000,3 - 6
Kab. Banyumas,Lumbir,27000,3 - 6
Kab. Banyumas,Pakuncen,27000,3 - 6
Kab. Banyumas,Patikraja,27000,3 - 6
Kab. Banyumas,Purwojati,27000,3 - 6
Kab. Banyumas,Rawalo,27000,3 - 6
Kab. Banyumas,Sokaraja,27000,3 - 6
Kab. Banyumas,Somagede,27000,3 - 6
Kab. Banyumas,Sumpyuh /Sumpiuh,27000,3 - 6
Kab. Banyumas,Sumbang,27000,3 - 6
Kab. Banyumas,Tambak,27000,3 - 6
Kab. Banyumas,Wangon,27000,3 - 6
Kab. Banyumas,Purwokerto Barat,21000,2 - 3
Kab. Banyumas,Purwokerto Selatan,21000,2 - 3
Kab. Banyumas,Purwokerto Timur,21000,2 - 3
Kab. Banyumas,Purwokerto Utara,21000,2 - 3
Kab. Banyuwangi,Banyuwangi,26000,2 - 3
Kab. Banyuwangi,Bangorejo,33000,3 - 6
Kab. Banyuwangi,Cluring,33000,3 - 6
Kab. Banyuwangi,Gambiran,33000,3 - 6
Kab. Banyuwangi,Genteng ,26000,2 - 3
Kab. Banyuwangi,Glenmore,33000,3 - 6
Kab. Banyuwangi,Kabat,33000,3 - 6
Kab. Banyuwangi,Kalibaru,33000,3 - 6
Kab. Banyuwangi,Muncar,33000,3 - 6
Kab. Banyuwangi,Pesanggaran,33000,3 - 6
Kab. Banyuwangi,Purwoharjo,33000,3 - 6
Kab. Banyuwangi,Rogojampi,33000,3 - 6
Kab. Banyuwangi,Singojuruh,33000,3 - 6
Kab. Banyuwangi,Songgon,33000,3 - 6
Kab. Banyuwangi,Srono,33000,3 - 6
Kab. Banyuwangi,Tegaldlimo,33000,3 - 6
Kab. Banyuwangi,Wongsorejo,33000,3 - 6
Kab. Banyuwangi,Glagah,33000,3 - 6
Kab. Banyuwangi,Giri,33000,3 - 6
Kab. Banyuwangi,Kalipuro,33000,3 - 6
Kab. Banyuwangi,Licin,33000,3 - 6
Kab. Banyuwangi,Sempu,33000,3 - 6
Kab. Banyuwangi,Siliragung,33000,3 - 6
Kab. Banyuwangi,Tegalsari,33000,3 - 6
Kab. Barito Kuala,Marabahan,45000,3 - 5
Kab. Barito Kuala,Alalak,57000,5 - 7
Kab. Barito Kuala,Anjir Pasar,57000,5 - 7
Kab. Barito Kuala,Anjir Muara,57000,5 - 7
Kab. Barito Kuala,Barambai,57000,5 - 7
Kab. Barito Kuala,Belawang,57000,5 - 7
Kab. Barito Kuala,Cerbon,57000,5 - 7
Kab. Barito Kuala,Kuripan ,57000,5 - 7
Kab. Barito Kuala,Mandastana,57000,5 - 7
Kab. Barito Kuala,Mekar Sari,57000,5 - 7
Kab. Barito Kuala,Rantau Badauh,57000,5 - 7
Kab. Barito Kuala,Tabunganen,57000,5 - 7
Kab. Barito Kuala,Tabukan,57000,5 - 7
Kab. Barito Kuala,Tamban,57000,5 - 7
Kab. Barito Kuala,Bakumpai ,57000,5 - 7
Kab. Barito Kuala,Wanaraya,57000,5 - 7
Kab. Barito Selatan,Buntok,45000,3 - 5
Kab. Barito Selatan,Dusun Hilir,57000,5 - 7
Kab. Barito Selatan,Dusun Utara,57000,5 - 7
Kab. Barito Selatan,Jenamas,57000,5 - 7
Kab. Barito Selatan,Karau Kuala,57000,5 - 7
Kab. Barito Selatan,Dusun Selatan ,57000,5 - 7
Kab. Barito Selatan,Gunung Bintang Awai ,57000,5 - 7
Kab. Barito Timur,Tamiang Layang,45000,3 - 5
Kab. Barito Timur,Awang,57000,5 - 7
Kab. Barito Timur,Benua Lima,57000,5 - 7
Kab. Barito Timur,Dusun Tengah,57000,5 - 7
Kab. Barito Timur,Patangkep Tutui,57000,5 - 7
Kab. Barito Timur,Pematang Karau,57000,5 - 7
Kab. Barito Timur,Dusun Timur,57000,5 - 7
Kab. Barito Utara,Muara Teweh,45000,3 - 5
Kab. Barito Utara,Gunung Purei,57000,5 - 7
Kab. Barito Utara,Gunung Timang,57000,5 - 7
Kab. Barito Utara,Lahei,57000,5 - 7
Kab. Barito Utara,Montalat,57000,5 - 7
Kab. Barito Utara,Teweh Timur,57000,5 - 7
Kab. Barito Utara,Teweh Tengah,57000,5 - 7
Kab. Barru,Barru,52000,3 - 5
Kab. Barru,Mallusetasi,65000,5 - 7
Kab. Barru,Soppeng Riaja,65000,5 - 7
Kab. Barru,Tanete Riaja,65000,5 - 7
Kab. Barru,Tanete Rilau,65000,5 - 7
Kab. Barru,Balusu,65000,5 - 7
Kab. Barru,Pujananting,65000,5 - 7
Kab. Batang,Batang,27000,3 - 6
Kab. Batang,Bandar,27000,3 - 6
Kab. Batang,Bawang,27000,3 - 6
Kab. Batang,Blado,27000,3 - 6
Kab. Batang,Gringsing,27000,3 - 6
Kab. Batang,Limpung,27000,3 - 6
Kab. Batang,Reban,27000,3 - 6
Kab. Batang,Subah,27000,3 - 6
Kab. Batang,Tersono,27000,3 - 6
Kab. Batang,Tulis,27000,3 - 6
Kab. Batang,Warungasem,27000,3 - 6
Kab. Batang,Wonotunggal,27000,3 - 6
Kab. Batang,Banyuputih,27000,3 - 6
Kab. Batang,Kandeman,27000,3 - 6
Kab. Batang,Pecalungan,27000,3 - 6
Kab. Batang Hari,Muara Bulian,33000,2 - 3
Kab. Batang Hari,Batin XXIV,42000,3 - 6
Kab. Batang Hari,Maro Sebo Ulu,42000,3 - 6
Kab. Batang Hari,Mersam,42000,3 - 6
Kab. Batang Hari,Muara Tembesi,42000,3 - 6
Kab. Batang Hari,Pemayung,42000,3 - 6
Kab. Batang Hari,Bajubang,42000,3 - 6
Kab. Batang Hari,Maro Sebo Ilir,42000,3 - 6
Kab. Batubara,Limapuluh,40000,2 - 3
Kab. Batubara,Medang Deras,50000,3 - 6
Kab. Batubara,Air Putih,50000,3 - 6
Kab. Batubara,Talawi,50000,3 - 6
Kab. Batubara,Tanjung Tiram,50000,3 - 6
Kab. Batubara,Sei Balai,50000,3 - 6
Kab. Batubara,Sei Suka,50000,3 - 6
Kab. Bekasi,Cikarang,9000,1 - 2
Kab. Bekasi,Cikarang Barat,9000,1 - 2
Kab. Bekasi,Cikarang Pusat ,9000,1 - 2
Kab. Bekasi,Cikarang Selatan ,9000,1 - 2
Kab. Bekasi,Cikarang Timur,9000,1 - 2
Kab. Bekasi,Cikarang Utara,9000,1 - 2
Kab. Bekasi,Cabangbungin ,9000,1 - 2
Kab. Bekasi,Cibarusah,9000,1 - 2
Kab. Bekasi,Cibitung ,9000,1 - 2
Kab. Bekasi,Kedungwaringin ,9000,1 - 2
Kab. Bekasi,Muara Gembong,9000,1 - 2
